Article,Journal
9807007,Phys.Rev.
9807008,JHEP
9807009,Mod.Phys.Lett.
9807010,Int.J.Theor.Phys.
9807011,Nucl.Phys.
9807012,Phys.Rev.
9807014,Class.Quant.Grav.
9807018,J.Phys.
9807019,Phys.Lett.
9807020,Phys.Lett.
9807022,Phys.Lett.
9807023,Theor.Math.Phys.
9807025,J.Phys.
9807029,Int.J.Theor.Phys.
9807031,Phys.Rev.
9807033,JHEP
9807035,Phys.Rev.
9807038,Phys.Rev.
9807039,Phys.Lett.
9807040,Nucl.Phys.
9807041,Nucl.Phys.
9807042,Phys.Rev.
9807043,Int.J.Mod.Phys.
9807044,Mod.Phys.Lett.
9807046,Phys.Lett.
9807049,Phys.Rev.
9807051,Nucl.Phys.
9807052,Int.J.Mod.Phys.
9807053,Nucl.Phys.
9807054,Int.J.Mod.Phys.
9807055,Class.Quant.Grav.
9807060,Nucl.Phys.
9807062,Int.J.Mod.Phys.
9807063,Phys.Rev.
9807064,Phys.Lett.
9807065,Nucl.Phys.
9807066,Prog.Theor.Phys.
9807067,Nucl.Phys.
9807068,Phys.Rev.
9807069,Phys.Rev.Lett.
9807072,Phys.Lett.
9807073,Prog.Theor.Phys.
9807077,Phys.Lett.
9807079,Phys.Lett.
9807081,Phys.Lett.
9807082,Phys.Rev.
9807085,Mod.Phys.Lett.
9807091,Nucl.Phys.
9807093,JHEP
9807095,Class.Quant.Grav.
9807097,Phys.Rev.
9807098,Phys.Rev.
9807102,Acta
9807109,Phys.Rev.Lett.
9807114,Phys.Rev.
9807115,Nucl.Phys.
9807117,JHEP
9807118,J.Phys.
9807119,Acta
9807123,Phys.Rev.
9807124,Nucl.Phys.
9807128,Phys.Rev.
9807129,Phys.Rev.
9807136,Nucl.Phys.
9807137,JHEP
9807138,JHEP
9807140,Nucl.Phys.
9807142,J.Phys.
9807143,Phys.Lett.
9807145,Eur.Phys.J.
9807146,Nucl.Phys.
9807147,Phys.Rev.
9807150,Lett.Math.Phys.
9807151,Phys.Rev.
9807155,J.Math.Phys.
9807156,Phys.Lett.
9807159,Phys.Rev.
9807160,Phys.Lett.
9807161,Nucl.Phys.
9807168,Phys.Rev.
9807169,Phys.Lett.
9807173,Nucl.Phys.
9807178,Int.J.Mod.Phys.
9807179,Nucl.Phys.
9807180,J.Phys.
9807182,JHEP
9807184,Phys.Rev.
9807185,JHEP
9807186,Nucl.Phys.
9807187,Phys.Lett.
9807189,JHEP
9807192,Class.Quant.Grav.
9807199,Nucl.Phys.
9807205,JHEP
9807207,Phys.Lett.
9807209,Int.J.Theor.Phys.
9807210,JHEP
9807214,JHEP
9807217,Nucl.Phys.
9807218,Phys.Lett.
9807219,J.Phys.
9807220,Nucl.Phys.
9807221,Phys.Rev.
9807230,Nucl.Phys.
9807234,Commun.Math.Phys.
9807236,Nucl.Phys.
9807238,Mod.Phys.Lett.
9807241,Class.Quant.Grav.
9808003,Eur.Phys.J.
9808004,Nucl.Phys.
9808005,Nucl.Phys.
9808006,Phys.Lett.
9808007,Phys.Lett.
9808008,Nucl.Phys.Proc.Suppl.
9808009,J.Math.Phys.
9808010,Phys.Lett.
9808012,J.Phys.
9808018,Nucl.Phys.
9808020,JHEP
9808023,Lett.Math.Phys.
9808024,Nucl.Phys.
9808025,Nucl.Phys.
9808026,JHEP
9808027,Phys.Rev.
9808029,Int.J.Mod.Phys.
9808034,Nucl.Phys.
9808035,Phys.Lett.
9808037,Phys.Rev.
9808040,Int.
9808041,Annals
9808042,Commun.Math.Phys.
9808046,Phys.Lett.
9808052,Phys.Lett.
9808053,Nucl.Phys.
9808055,Phys.Lett.
9808060,JHEP
9808061,Phys.Rev.
9808064,Nuovo
9808069,Nucl.Phys.
9808072,Nucl.Phys.
9808075,Phys.Rev.
9808077,Int.J.Mod.Phys.
9808079,Phys.Rev.
9808080,Nucl.Phys.
9808086,Phys.Lett.
9808087,JHEP
9808093,Phys.Lett.
9808094,Phys.Lett.
9808100,Int.J.Mod.Phys.
9808101,Phys.Rev.
9808102,Phys.Rev.
9808103,Eur.Phys.J.
9808110,Phys.Rev.
9808112,Acta
9808113,Nucl.Phys.
9808114,Phys.Lett.
9808117,Nucl.Phys.
9808120,Phys.Rev.
9808124,Phys.Rev.
9808126,JHEP
9808132,Phys.Lett.
9808133,Phys.Rev.
9808140,Nucl.Phys.
9808141,JHEP
9808142,Phys.Lett.
9808145,Phys.Lett.
9808146,Mod.Phys.Lett.
9808149,JHEP
9808152,Eur.Phys.J.
9808153,J.Phys.
9808154,Nucl.Phys.Proc.Suppl.
9808155,Eur.Phys.J.
9808157,Phys.Lett.
9808159,Fortsch.Phys.
9808162,Phys.Lett.
9808163,Mod.Phys.Lett.
9808164,Mod.Phys.Lett.
9808169,Phys.Lett.
9808172,Int.J.Mod.Phys.
9808173,Phys.Rev.
9808178,Phys.Lett.
9808179,Nucl.Phys.
9808181,Phys.Lett.
9808182,Phys.Rev.
9808185,Prog.Theor.Phys.
9808191,Phys.Rev.
9808193,Commun.Math.Phys.
9809001,Commun.Math.Phys.
9809002,Phys.Rev.
9809004,Int.J.Mod.Phys.
9809005,Eur.Phys.J.
9809013,Phys.Rev.
9809016,Phys.Rev.
9809017,J.Phys.
9809024,Int.J.Mod.Phys.
9809025,Nucl.Phys.Proc.Suppl.
9809026,Nucl.Phys.
9809029,Phys.Rev.Lett.
9809031,Nuovo
9809033,Nucl.Phys.
9809036,Mod.Phys.Lett.
9809043,Nucl.Phys.
9809045,Phys.Rev.
9809046,Commun.Math.Phys.
9809048,Phys.Rev.
9809050,Nucl.Phys.
9809056,Nucl.Phys.
9809057,Int.J.Mod.Phys.
9809060,Nucl.Phys.Proc.Suppl.
9809061,Phys.Rev.
9809062,Phys.Rev.
9809063,JHEP
9809066,Phys.Rev.
9809067,Phys.Lett.
9809068,Prog.Theor.Phys.
9809070,JHEP
9809074,Nucl.Phys.
9809076,Phys.Lett.
9809078,Nucl.Phys.
9809079,Commun.Math.Phys.
9809081,Int.J.Mod.Phys.
9809082,Class.Quant.Grav.
9809085,Nucl.Phys.
9809088,Phys.Lett.
9809094,Annals
9809095,Nucl.Phys.
9809100,Nucl.Phys.
9809104,J.Math.Phys.
9809106,Nucl.Phys.
9809107,Class.Quant.Grav.
9809108,Phys.Lett.
9809109,Nucl.Phys.
9809111,JHEP
9809112,Phys.Lett.
9809113,Phys.Rev.
9809115,Phys.Lett.
9809118,Phys.Lett.
9809119,Annals
9809121,Mod.Phys.Lett.
9809124,Phys.Rev.
9809125,Phys.Lett.
9809126,Phys.Lett.
9809127,Int.J.Mod.Phys.
9809130,Phys.Lett.
9809134,Phys.Rev.
9809136,Phys.Rev.
9809137,Class.Quant.Grav.
9809139,Phys.Lett.
9809140,Phys.Lett.
9809141,Phys.Rev.
9809144,Nucl.Phys.
9809149,Mod.Phys.Lett.
9809151,Phys.Rev.
9809153,Class.Quant.Grav.
9809154,Phys.Lett.
9809158,Phys.Lett.
9809162,JHEP
9809164,Phys.Rev.
9809165,Phys.Lett.
9809167,Class.Quant.Grav.
9809168,Nucl.Phys.
9809174,Phys.Rev.
9809175,JHEP
9809177,Phys.Rev.
9809180,J.Math.Phys.
9809181,Nucl.Phys.
9809184,Phys.Rev.
9809186,Mod.Phys.Lett.
9809188,Phys.Rev.
9809193,Phys.Lett.
9809194,Nucl.Phys.
9809195,Phys.Rev.
9809198,Int.J.Mod.Phys.
9809206,Phys.Rev.Lett.
9809213,Phys.Lett.
9810001,Mod.Phys.Lett.
9810005,Class.Quant.Grav.
9810006,Nucl.Phys.
9810010,Nucl.Phys.
9810013,JHEP
9810015,JHEP
9810018,Acta
9810019,Commun.Math.Phys.
9810020,Phys.Rev.
9810021,Nucl.Phys.
9810022,Commun.Math.Phys.
9810023,Mod.Phys.Lett.
9810024,JHEP
9810032,Int.J.Mod.Phys.
9810035,Nucl.Phys.
9810038,J.Math.Phys.
9810039,Annals
9810042,Phys.Lett.
9810044,Phys.Lett.
9810048,Theor.Math.Phys.
9810050,Phys.Rev.
9810051,Nucl.Phys.
9810053,Nucl.Phys.
9810062,Phys.Rev.Lett.
9810063,Lett.Math.Phys.
9810064,Adv.Theor.Math.Phys.
9810065,Phys.Rev.
9810067,Nucl.Phys.
9810069,Mod.Phys.Lett.
9810071,Nucl.Phys.
9810077,Class.Quant.Grav.
9810079,Int.J.Theor.Phys.
9810081,Class.Quant.Grav.
9810082,Phys.
9810088,Phys.Lett.
9810092,Nucl.Phys.
9810094,Int.J.Theor.Phys.
9810095,Nucl.Phys.
9810096,Phys.Rev.
9810097,Mod.Phys.Lett.
9810098,Phys.Lett.
9810099,Nucl.Phys.
9810105,Commun.Math.Phys.
9810106,Phys.Rev.
9810108,Eur.Phys.J.
9810110,Phys.Lett.
9810113,Nucl.Phys.
9810116,JHEP
9810117,Int.J.Mod.Phys.
9810119,Phys.Rev.
9810123,Nucl.Phys.
9810125,Int.J.Mod.Phys.
9810127,Nucl.Phys.
9810128,JHEP
9810129,JHEP
9810132,Nucl.Phys.
9810135,Phys.Rev.
9810136,Mod.Phys.Lett.
9810137,Nucl.Phys.
9810139,Mod.Phys.Lett.
9810144,Phys.Rev.
9810146,Phys.Rev.
9810147,Commun.Math.Phys.
9810148,Phys.Lett.
9810152,Nucl.Phys.
9810153,JHEP
9810155,Nucl.Phys.
9810156,Annals
9810164,J.Phys.
9810166,Eur.Phys.J.
9810167,Phys.Lett.
9810169,Phys.Rev.
9810170,Phys.Lett.
9810173,Int.J.Theor.Phys.
9810178,Int.J.Theor.Phys.
9810180,Phys.Lett.
9810182,Nucl.Phys.
9810184,Mod.Phys.Lett.
9810188,JHEP
9810189,Nucl.Phys.
9810191,Phys.Rev.
9810194,Phys.Lett.
9810196,Phys.Lett.
9810197,Phys.Rev.
9810199,Phys.Rev.
9810201,Adv.Theor.Math.Phys.
9810202,J.Phys.
9810206,Adv.Theor.Math.Phys.
9810207,Phys.Lett.
9810210,Nucl.Phys.
9810211,Nucl.Phys.
9810212,J.Math.Phys.
9810213,JHEP
9810214,Phys.Lett.
9810216,Phys.Lett.
9810217,J.Phys.
9810219,Nucl.Phys.
9810226,Nucl.Phys.
9810227,Nucl.Phys.
9810228,Int.J.Mod.Phys.
9810230,Phys.Rev.
9810235,Phys.Lett.
9810236,Phys.Rev.Lett.
9810238,Mod.Phys.Lett.
9810239,Phys.Lett.
9810241,Annals
9810242,Phys.Lett.
9810244,JHEP
9810246,Theor.Math.Phys.
9810248,Nucl.Phys.
9810249,Int.J.Mod.Phys.
9810253,JHEP
9810254,Nucl.Phys.
9810255,Acta
9810256,J.Math.Phys.
9811004,JHEP
9811005,Phys.Rev.
9811006,JHEP
9811008,Class.Quant.Grav.
9811009,Mod.Phys.Lett.
9811011,Mod.Phys.Lett.
9811013,Nucl.Phys.
9811014,Phys.Rev.
9811015,Phys.Rev.
9811017,JHEP
9811021,JHEP
9811024,Adv.Theor.Math.Phys.
9811025,Nucl.Phys.
9811028,JHEP
9811029,Mod.Phys.Lett.
9811030,Int.J.Mod.Phys.
9811031,Phys.Rev.
9811032,Class.Quant.Grav.
9811033,Nucl.Phys.
9811034,Class.Quant.Grav.
9811036,Phys.Rev.
9811037,Phys.Rev.
9811038,Phys.Lett.
9811039,Lett.Math.Phys.
9811041,Nucl.Phys.
9811044,Nucl.Phys.
9811045,J.Geom.Phys.
9811048,JHEP
9811052,Phys.Rev.
9811053,Phys.Lett.
9811056,Phys.Rev.
9811059,Phys.Rev.
9811064,JHEP
9811066,Phys.Rev.
9811068,Phys.Rev.
9811070,Phys.Rev.
9811073,Phys.Lett.
9811075,Class.Quant.Grav.
9811079,Phys.Rev.Lett.
9811083,Phys.Rev.
9811087,Prog.Theor.Phys.
9811088,Class.Quant.Grav.
9811090,Annals
9811091,Phys.Rev.
9811094,Phys.Rev.
9811098,Phys.Rev.
9811099,Phys.Lett.
9811100,Nucl.Phys.
9811105,Int.J.Mod.Phys.
9811108,Nucl.Phys.
9811111,Phys.Lett.
9811117,Phys.Lett.
9811124,Int.J.Mod.Phys.
9811126,JHEP
9811130,Nucl.Phys.
9811131,Adv.Theor.Math.Phys.
9811138,Nucl.Phys.
9811140,Nucl.Phys.
9811141,Phys.Rev.
9811143,JHEP
9811144,Lett.Math.Phys.
9811147,Nucl.Phys.
9811148,Phys.Rev.
9811149,Nucl.Phys.
9811152,Phys.Rev.
9811154,Phys.Rev.
9811155,Phys.Lett.
9811156,JHEP
9811157,Mod.Phys.Lett.
9811158,Phys.Lett.
9811159,Nucl.Phys.
9811161,Commun.Math.Phys.
9811162,Phys.Rev.Lett.
9811166,Mod.Phys.Lett.
9811167,JHEP
9811168,JHEP
9811170,Phys.Lett.
9811171,Mod.Phys.Lett.
9811172,Nucl.Phys.
9811178,Nucl.Phys.
9811179,Commun.Math.Phys.
9811180,Nucl.Phys.
9811182,Phys.Lett.
9811183,JHEP
9811186,Phys.Rev.
9811189,Phys.Rev.
9811190,Annals
9811191,J.Phys.
9811193,Nucl.Phys.
9811194,JHEP
9811195,Nucl.Phys.
9811196,Annals
9811198,JHEP
9811199,Adv.Theor.Math.Phys.
9811200,Mod.Phys.Lett.
9811201,Nucl.Phys.
9811202,Int.J.Mod.Phys.
9811205,Phys.Lett.
9811206,Phys.Rev.
9811208,Adv.Theor.Math.Phys.
9811209,Annals
9811210,Int.J.Mod.Phys.
9811211,Phys.Lett.
9811212,Nucl.Phys.
9811213,Nucl.Phys.
9811216,Nucl.Phys.
9811220,Nucl.Phys.
9811221,Phys.Lett.
9811222,Class.Quant.Grav.
9811224,Phys.Rev.
9811229,Mod.Phys.Lett.
9811230,JHEP
9811232,Phys.Rev.
9811234,JHEP
9811235,Nucl.Phys.
9811236,Phys.Rev.
9811239,Lett.Math.Phys.
9811246,Phys.Lett.
9811247,Phys.Rev.Lett.
9811251,Class.Quant.Grav.
9811252,Phys.Lett.
9811255,JHEP
9811256,Phys.Lett.
9811257,Nucl.Phys.
9811258,JHEP
9812003,JHEP
9812007,JHEP
9812008,Phys.Rev.
9812009,Phys.Lett.
9812014,Nucl.Phys.
9812015,JHEP
9812017,Phys.Lett.
9812021,JHEP
9812022,JHEP
9812023,Phys.Rev.
9812024,Nucl.Phys.
9812025,JHEP
9812027,Nucl.Phys.
9812028,Adv.Theor.Math.Phys.
9812032,Fortsch.Phys.
9812033,Class.Quant.Grav.
9812034,Phys.Lett.
9812038,Phys.Rev.
9812041,Nucl.Phys.
9812046,JHEP
9812047,Mod.Phys.Lett.
9812049,Nucl.Phys.
9812051,Nucl.Phys.
9812055,Commun.Math.Phys.
9812056,Phys.Lett.
9812059,J.Math.Phys.
9812062,JHEP
9812065,Prog.Theor.Phys.
9812068,Nucl.Phys.
9812069,Int.J.Mod.Phys.
9812071,Nucl.Phys.
9812073,JHEP
9812076,Nucl.Phys.
9812078,Phys.Lett.
9812079,Fortsch.Phys.
9812080,Phys.Rev.
9812081,Phys.Rev.
9812085,J.Math.Phys.
9812087,JHEP
9812088,Nucl.Phys.
9812089,Nucl.Phys.
9812090,Phys.Lett.
9812091,Nucl.Phys.
9812092,Phys.Lett.
9812093,Phys.Lett.
9812094,Phys.Lett.
9812099,Nucl.Phys.
9812100,JHEP
9812101,J.Math.Phys.
9812102,Eur.Phys.J.
9812104,Int.J.Mod.Phys.
9812106,Phys.Lett.
9812108,Phys.Lett.
9812110,Commun.Math.Phys.
9812113,Nucl.Phys.
9812114,JHEP
9812115,Phys.Lett.
9812117,Phys.Rev.
9812119,Phys.Rev.
9812121,Mod.Phys.Lett.
9812126,Fortsch.Phys.
9812130,Phys.Rev.
9812131,JHEP
9812132,Phys.Rev.
9812135,Adv.Theor.Math.Phys.
9812144,JHEP
9812146,Phys.Rev.
9812149,Phys.Lett.
9812155,Nucl.Phys.
9812162,Phys.Rev.
9812163,Nucl.Phys.
9812164,Phys.Lett.
9812169,Fortsch.Phys.
9812172,Nucl.Phys.
9812174,Nucl.Phys.
9812175,Phys.Rev.
9812180,Nucl.Phys.
9812184,JHEP
9812185,Prog.Theor.Phys.
9812186,J.Phys.
9812188,Nucl.Phys.
9812191,Phys.Rev.
9812192,Nucl.Phys.
9812193,Phys.Rev.
9812194,Nucl.Phys.
9812195,Nucl.Phys.
9812197,Phys.Rev.
9812199,Phys.Lett.
9812202,Class.Quant.Grav.
9812205,Adv.Theor.Math.Phys.
9812206,Phys.Rev.Lett.
9812207,Nucl.Phys.
9812208,Theor.Math.Phys.
9812209,Adv.Theor.Math.Phys.
9812210,Phys.Lett.
9812211,J.Phys.
9812212,JHEP
9812218,Adv.Theor.Math.Phys.
9812224,Nucl.Phys.
9812229,Nucl.Phys.
9812230,Nucl.Phys.
9812231,Prog.Theor.Phys.
9812232,Prog.Theor.Phys.
9812239,JHEP
9812240,JHEP
9812241,Phys.Lett.
9812243,Commun.Math.Phys.
9812245,Phys.Rev.
9901004,JHEP
9901005,Fortsch.Phys.
9901006,Phys.Lett.
9901008,Phys.Rev.
9901009,JHEP
9901010,Nucl.Phys.
9901012,JHEP
9901014,JHEP
9901020,Nucl.Phys.
9901023,Nucl.Phys.
9901026,Phys.Rev.
9901027,Phys.Lett.
9901028,Phys.Lett.
9901030,Mod.Phys.Lett.
9901035,Phys.Rev.
9901038,Nucl.Phys.
9901039,Phys.Rev.
9901040,J.Geom.Phys.
9901044,JHEP
9901046,Phys.Lett.
9901047,J.Geom.Phys.
9901049,Phys.Rev.
9901054,J.Math.Phys.
9901057,JHEP
9901061,Commun.Math.Phys.
9901064,Fortsch.Phys.
9901068,Phys.Rev.Lett.
9901069,Adv.Theor.Math.Phys.
9901070,Phys.Rev.
9901074,Phys.Lett.
9901078,Phys.Lett.
9901080,Phys.Lett.
9901082,Nuovo
9901083,Nuovo
9901085,Nucl.Phys.
9901086,Phys.Rev.
9901087,Phys.Rev.
9901088,Phys.Lett.
9901090,Nucl.Phys.
9901091,JHEP
9901093,Nucl.Phys.
9901096,Phys.Rev.
9901099,Adv.Theor.Math.Phys.
9901100,Phys.Lett.
9901101,JHEP
9901105,Nucl.Phys.
9901107,Phys.Rev.
9901110,Theor.Math.Phys.
9901111,Phys.Lett.
9901114,Phys.Rev.
9901116,Nucl.Phys.
9901118,Nucl.Phys.
9901119,Phys.Rev.
9901120,Int.J.Mod.Phys.
9901121,Phys.Rev.
9901125,Phys.Lett.
9901127,Class.Quant.Grav.
9901128,Nucl.Phys.
9901130,Phys.Lett.
9901132,Phys.Rev.
9901134,Phys.Rev.
9901136,Phys.Lett.
9901137,Fortsch.Phys.
9901139,JHEP
9901141,Phys.Rev.
9901143,Mod.Phys.Lett.
9901145,Phys.Lett.
9901151,Adv.Theor.Math.Phys.
9901153,Phys.Lett.
9901160,Mod.Phys.Lett.
9901162,Adv.Theor.Math.Phys.
9901163,Class.Quant.Grav.
9901165,Phys.Lett.
9902001,Phys.Lett.
9902004,JHEP
9902006,Phys.Rev.
9902008,Nucl.Phys.
9902012,Nucl.Phys.
9902013,J.Phys.
9902014,J.Math.Phys.
9902020,Mod.Phys.Lett.
9902021,J.Phys.
9902023,Nucl.Phys.
9902026,Int.J.Mod.Phys.
9902028,Nucl.Phys.
9902032,Nucl.Phys.
9902033,JHEP
9902035,Phys.Rev.
9902038,Nucl.Phys.
9902040,Nucl.Phys.
9902041,Phys.Rev.
9902043,Nucl.Phys.
9902045,Nucl.Phys.
9902048,Mod.Phys.Lett.
9902049,Phys.Rev.
9902052,JHEP
9902055,Nucl.Phys.
9902058,JHEP
9902059,JHEP
9902064,Phys.Rev.
9902065,Phys.Lett.
9902066,Class.Quant.Grav.
9902068,JHEP
9902070,Phys.Lett.
9902074,JHEP
9902077,Class.Quant.Grav.
9902079,JHEP
9902080,Nucl.Phys.
9902081,Phys.Lett.
9902084,Nucl.Phys.
9902093,Phys.Rev.
9902094,Int.J.Mod.Phys.
9902095,Phys.Lett.
9902096,Class.Quant.Grav.
9902099,Phys.Lett.
9902100,Class.Quant.Grav.
9902101,Nucl.Phys.
9902113,Phys.Lett.
9902114,Commun.Math.Phys.
9902117,Phys.Rev.Lett.
9902121,Commun.Math.Phys.
9902122,Phys.Rev.
9902123,Phys.Lett.
9902124,Phys.Lett.
9902126,Phys.Lett.
9902127,Phys.Rev.
9902129,Nucl.Phys.
9902131,Int.J.Mod.Phys.
9902132,Nucl.Phys.
9902133,Class.Quant.Grav.
9902138,Lett.Math.Phys.
9902141,Phys.Lett.
9902142,Phys.Lett.
9902145,Phys.Rev.
9902146,Phys.
9902150,Prog.Theor.Phys.
9902153,Phys.Rev.
9902154,Phys.Rev.
9902156,Mod.Phys.Lett.
9902160,JHEP
9902162,Phys.Lett.
9902165,Nucl.Phys.
9902166,JHEP
9902167,J.Geom.Phys.
9902169,Phys.Lett.
9902170,Phys.Rev.
9902174,J.Phys.
9902175,J.Phys.
9902176,Nuovo
9902178,Phys.Lett.
9902180,Nucl.Phys.
9902181,Mod.Phys.Lett.
9902183,Phys.Rev.
9902187,Int.J.Mod.Phys.
9902188,Phys.Rev.
9902189,Phys.Lett.
9902195,JHEP
9902196,Phys.Lett.
9902197,Nucl.Phys.
9902205,Nucl.Phys.
9902206,Fortsch.Phys.
9902209,Int.J.Mod.Phys.
9902210,JHEP
9902211,Nucl.Phys.
9903001,Nucl.Phys.
9903004,Phys.Lett.
9903006,Nucl.Phys.
9903007,Fortsch.Phys.
9903008,Nucl.Phys.
9903009,Int.J.Mod.Phys.
9903010,JHEP
9903017,Prog.Theor.Phys.
9903018,Prog.Theor.Phys.
9903022,Nucl.Phys.
9903023,JHEP
9903025,Nucl.Phys.
9903026,JHEP
9903028,Nucl.Phys.
9903029,Phys.Rev.
9903032,Class.Quant.Grav.
9903039,Nucl.Phys.
9903040,Phys.Rev.
9903044,Int.J.Mod.Phys.
9903045,Phys.Lett.
9903048,Phys.Rev.Lett.
9903050,Class.Quant.Grav.
9903056,Adv.Theor.Math.Phys.
9903057,Nucl.Phys.
9903062,Phys.Rev.
9903064,Fortsch.Phys.
9903065,Mod.Phys.Lett.
9903066,J.Phys.
9903067,Phys.Lett.
9903070,Phys.Rev.
9903075,Prog.Theor.Phys.
9903076,Eur.Phys.J.
9903078,Nucl.Phys.
9903080,JHEP
9903081,Mod.Phys.Lett.
9903085,Phys.Lett.
9903091,Nucl.Phys.
9903094,Phys.Lett.
9903096,Nucl.Phys.
9903097,Nuovo
9903099,Fortsch.Phys.
9903100,Phys.Rev.
9903101,Phys.Rev.
9903103,Phys.Lett.
9903104,JHEP
9903105,Phys.Lett.
9903106,Int.J.Mod.Phys.
9903109,Phys.Lett.
9903111,JHEP
9903114,Mod.Phys.Lett.
9903119,Nucl.Phys.
9903122,Int.J.Mod.Phys.
9903123,Nucl.Phys.
9903125,Phys.Lett.
9903127,Class.Quant.Grav.
9903131,Int.J.Mod.Phys.
9903132,JHEP
9903133,Phys.Rev.
9903134,Nucl.Phys.
9903140,Nucl.Phys.
9903143,Phys.Lett.
9903144,Fortsch.Phys.
9903146,Prog.Theor.Phys.
9903147,J.Math.Phys.
9903148,J.Math.Phys.
9903149,Phys.Lett.
9903150,Lett.Math.Phys.
9903152,Phys.Lett.
9903153,Int.J.Mod.Phys.
9903154,Mod.Phys.Lett.
9903157,Mod.Phys.Lett.
9903159,Phys.Lett.
9903166,Phys.Rev.
9903167,Phys.Lett.
9903170,Nucl.Phys.
9903172,Adv.Theor.Math.Phys.
9903175,Class.Quant.Grav.
9903176,Nucl.Phys.
9903178,Phys.Rev.
9903183,J.Math.Phys.
9903186,JHEP
9903187,Int.J.Mod.Phys.
9903188,Phys.Rev.Lett.
9903191,Nucl.Phys.
9903193,Mod.Phys.Lett.
9903194,Phys.Rev.
9903195,Adv.Theor.Math.Phys.
9903196,Nucl.Phys.
9903198,Phys.Lett.
9903201,Fortsch.Phys.
9903203,Phys.Rev.
9903205,JHEP
9903207,Nucl.Phys.
9903208,Phys.Lett.
9903213,Phys.Rev.
9903214,Nucl.Phys.
9903215,Nucl.Phys.
9903216,Prog.Theor.Phys.
9903219,JHEP
9903222,Phys.Rev.
9903223,Phys.Lett.
9903224,JHEP
9903227,Phys.Rev.
9903228,Phys.Rev.
9903229,Phys.Rev.
9903230,Nucl.Phys.
9903231,Phys.Lett.
9903232,Fortsch.Phys.
9903234,Nucl.Phys.
9903236,Phys.Lett.
9903238,Phys.Rev.
9903239,Int.J.Mod.Phys.
9903241,Phys.Lett.
9903242,JHEP
9903243,Mod.Phys.Lett.
9903248,JHEP
9903256,Fortsch.Phys.
9903257,Phys.Lett.
9903258,Phys.Rev.
9903259,Prog.Theor.Phys.
9903262,Commun.Math.Phys.
9903264,Phys.Lett.
9903269,Phys.Lett.
9904001,Commun.Math.Phys.
9904002,Nucl.Phys.
9904004,Prog.Theor.Phys.
9904005,Fortsch.Phys.
9904007,Phys.Lett.
9904009,Class.Quant.Grav.
9904010,Int.J.Mod.Phys.
9904011,Phys.Rev.
9904014,Eur.Phys.J.
9904015,Phys.Rev.
9904016,Phys.Rev.
9904017,Adv.Theor.Math.Phys.
9904019,Int.J.Mod.Phys.
9904023,Nucl.Phys.
9904024,JHEP
9904026,Phys.Lett.
9904027,Phys.Lett.
9904029,Phys.Rev.
9904037,Phys.Rev.
9904040,Phys.Lett.
9904041,Nucl.Phys.
9904042,Phys.Rev.
9904043,Phys.Rev.
9904044,Lett.Math.Phys.
9904045,Int.J.Mod.Phys.
9904046,Phys.Rev.
9904047,Nucl.Phys.
9904048,Phys.Rev.
9904049,J.Math.Phys.
9904052,Phys.Rev.
9904056,JHEP
9904057,Prog.Theor.Phys.
9904058,Phys.Lett.
9904059,J.Phys.
9904060,Fortsch.Phys.
9904063,Phys.Lett.
9904065,Phys.Rev.
9904066,Class.Quant.Grav.
9904068,Mod.Phys.Lett.
9904069,Nucl.Phys.
9904070,Phys.Rev.
9904071,JHEP
9904075,Phys.Lett.
9904076,Nucl.Phys.
9904077,J.Math.Phys.
9904078,Nucl.Phys.
9904082,Adv.Theor.Math.Phys.
9904083,Phys.Lett.
9904092,Nucl.Phys.
9904093,Phys.Rev.
9904095,Nucl.Phys.
9904097,Phys.Lett.
9904098,Mod.Phys.Lett.
9904101,Phys.Rev.
9904102,Int.J.Mod.Phys.
9904105,Int.J.Mod.Phys.
9904106,J.Math.Phys.
9904107,Mod.Phys.Lett.
9904110,Phys.Lett.
9904113,JHEP
9904116,Nucl.Phys.
9904118,JHEP
9904120,Phys.Rev.
9904121,J.Math.Phys.
9904125,Theor.Math.Phys.
9904126,J.Math.Phys.
9904127,Theor.Math.Phys.
9904129,Nucl.Phys.
9904134,Mod.Phys.Lett.
9904137,Nucl.Phys.
9904139,Phys.Rev.
9904141,Nucl.Phys.
9904142,JHEP
9904143,JHEP
9904146,Phys.Lett.
9904147,Phys.Lett.
9904148,Phys.Rev.
9904149,Phys.Lett.
9904150,Nucl.Phys.
9904151,Nucl.Phys.
9904152,Phys.Rev.
9904153,Nucl.Phys.
9904155,Phys.Lett.
9904156,Phys.Rev.
9904159,Phys.Lett.
9904160,J.Math.Phys.
9904162,Nucl.Phys.
9904168,Lett.Math.Phys.
9904174,Nucl.Phys.
9904176,Phys.Lett.
9904177,Phys.Rev.
9904180,Phys.Rev.
9904181,Phys.Rev.
9904182,Nucl.Phys.
9904183,Nucl.Phys.
9904184,Phys.Lett.
9904185,Mod.Phys.Lett.
9904186,Phys.Lett.
9904187,Phys.Lett.
9904189,Commun.Math.Phys.
9904191,Phys.Rev.
9904192,Phys.Lett.
9904194,Nucl.Phys.
9904197,Phys.Rev.
9904198,Phys.Lett.
9904199,Nucl.Phys.
9904202,Int.J.Mod.Phys.
9904203,Phys.Rev.
9904204,Nucl.Phys.
9904205,Nuovo
9904211,Int.J.Mod.Phys.
9904213,Phys.Lett.
